cases;deaths;countriesAndTerritories;continentExp;Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
31;0;Sint Maarten;America;405.7656468
54;0;Slovakia;Europe;9.50385301
32;0;Slovenia;Europe;11.05286731
6;0;Somalia;Africa;0.28492047
4513;121;South Africa;Africa;137.2359602
279;0;South Korea;Asia;1.91702069
6;0;South Sudan;Africa;1.22942143
0;0;Spain;Europe;115.6676622
4;0;Sri Lanka;Asia;0.35172076
152;5;Sudan;Africa;1.56493656
123;1;Suriname;America;206.5834943
226;1;Sweden;Europe;40.2534265
251;0;Switzerland;Europe;28.3105197
78;2;Syria;Asia;4.89744309
2;0;Taiwan;Asia;0.04206297
40;1;Tajikistan;Asia;6.20103609
1;0;Thailand;Asia;0.08617522
0;0;Timor Leste;Asia;0.07733234
6;1;Togo;Africa;2.12809156
62;2;Trinidad and Tobago;America;21.57754043
120;1;Tunisia;Africa;4.0274582
1256;21;Turkey;Europe;19.81369614
24;0;Turks and Caicos islands;America;481.7510604
49;1;Uganda;Africa;0.58279288
1847;33;Ukraine;Europe;42.42203811
283;2;United Arab Emirates;Asia;34.20491384
1077;3;United Kingdom;Europe;20.24393795
0;0;United Republic of Tanzania;Africa;0
48085;1035;United States of America;America;225.0987455
0;0;United States Virgin Islands;America;299.2952696
13;0;Uruguay;America;4.50641601
693;5;Uzbekistan;Asia;30.02875987
1226;10;Venezuela;America;46.16383413
4;1;Vietnam;Asia;0.35661671
0;0;Western Sahara;Africa;0
4;1;Yemen;Asia;0.45264506
165;4;Zambia;Africa;16.56119125
104;2;Zimbabwe;Africa;10.35814958
45;5;Afghanistan;Asia;2.32901966
120;3;Albania;Europe;65.01475845
450;10;Algeria;Africa;16.53308962
0;0;Andorra;Europe;84.01486013
27;0;Angola;Africa;2.29691479
0;0;Anguilla;America;0
0;0;Antigua and Barbuda;America;2.0594141
6663;92;Argentina;America;206.6896044
168;1;Armenia;Europe;86.58673144
54;0;Aruba;America;921.832377
253;17;Australia;Oceania;21.28697943
162;0;Austria;Europe;23.29893241
112;0;Azerbaijan;Europe;17.67565355
63;1;Bahamas;America;171.2513415
0;0;Bahrain;Asia;298.2029828
2024;32;Bangladesh;Asia;21.9588104
1;0;Barbados;America;6.61972469
92;3;Belarus;Europe;15.32942555
132;7;Belgium;Europe;70.85667616
0;0;Belize;America;101.1909794
0;0;Benin;Africa;2.18622743
0;0;Bermuda;America;9.59877136
8;0;Bhutan;Asia;4.97972727
1198;45;Bolivia;America;175.3741086
0;0;Bonaire, Saint Eustatius and Saba;America;7.69734057
0;0;Bosnia and Herzegovina;Europe;103.817088
0;0;Botswana;Africa;17.79743309
23101;620;Brazil;America;287.3827919
0;0;British Virgin Islands;America;0
0;0;Brunei Darussalam;Asia;0.23078911
32;3;Bulgaria;Europe;34.42837961
18;1;Burkina Faso;Africa;0.57574822
1;0;Burundi;Africa;0.15610667
0;0;Cambodia;Asia;0.20016326
0;0;Cameroon;Africa;4.69153596
198;2;Canada;America;13.9450822
16;1;Cape Verde;Africa;114.9224637
0;0;Cayman Islands;America;0
0;0;Central African Republic;Africa;0.80081278
4;0;Chad;Africa;0.12541637
2044;57;Chile;America;138.3228767
96;0;China;Asia;0.09694628
11643;287;Colombia;America;299.3298913
2;0;Comoros;Africa;2.23295346
90;16;Congo;Africa;8.32635753
728;3;Costa Rica;America;188.0115961
33;2;Cote dIvoire;Africa;3.28193272
151;1;Croatia;Europe;32.16194508
24;0;Cuba;America;5.91168612
1;0;Curaçao;America;3.05954486
0;0;Cyprus;Europe;20.77865142
121;2;Czechia;Europe;30.1601908
38;0;Democratic Republic of the Congo;Africa;0.6463836
134;0;Denmark;Europe;31.48423179
2;0;Djibouti;Africa;21.36495346
0;0;Dominica;America;0
764;15;Dominican Republic;America;130.9810627
854;5;Ecuador;America;86.44121384
139;19;Egypt;Africa;1.98429941
293;6;El Salvador;America;84.66657886
0;0;Equatorial Guinea;Africa;0
0;0;Eritrea;Africa;0.1715699
6;0;Estonia;Europe;8.3784967
94;1;Eswatini;Africa;92.67219042
982;19;Ethiopia;Africa;10.59701544
0;0;Falkland Islands (Malvinas);America;0
2;0;Faroe Islands;Europe;301.9906732
1;0;Fiji;Oceania;0.11236523
11;0;Finland;Europe;5.03813122
3015;1;France;Europe;45.68822983
26;0;French Polynesia;Oceania;46.54743363
0;0;Gabon;Africa;31.94361721
183;9;Gambia;Africa;58.52546497
20;0;Georgia;Europe;4.10332164
561;1;Germany;Europe;16.39620457
322;0;Ghana;Africa;18.14065935
6;0;Gibraltar;Europe;80.10443245
217;2;Greece;Europe;22.49967575
0;0;Greenland;America;0
0;0;Grenada;America;0
42;0;Guam;Oceania;113.5718342
249;24;Guatemala;America;64.02192853
0;0;Guernsey;Europe;0
139;1;Guinea;Africa;8.75404013
0;0;Guinea Bissau;Africa;7.07995192
35;1;Guyana;America;30.02139823
48;0;Haiti;America;3.57806245
0;0;Holy See;Europe;0
523;8;Honduras;America;74.95294279
39;1;Hungary;Europe;3.89859319
12;0;Iceland;Europe;29.13238709
57981;941;India;Asia;61.76500534
2081;79;Indonesia;Asia;10.38113298
2133;147;Iran;Asia;40.72417635
4348;75;Iraq;Asia;121.5473327
66;0;Ireland;Europe;22.32761855
0;0;Isle of Man;Europe;0
337;11;Israel;Asia;230.7094665
477;4;Italy;Europe;9.68363811
31;0;Jamaica;America;7.42806731
238;10;Japan;Asia;13.30597526
0;0;Jersey;Europe;18.55356414
39;0;Jordan;Asia;1.63338892
478;2;Kazakhstan;Asia;123.9688934
271;2;Kenya;Africa;15.34409606
141;11;Kosovo;Europe;145.5096619
508;3;Kuwait;Asia;197.1440028
135;1;Kyrgyzstan;Asia;75.78106162
0;0;Laos;Asia;0
7;0;Latvia;Europe;4.11465191
439;6;Lebanon;Asia;58.28718809
43;5;Lesotho;Africa;10.72806382
0;0;Liberia;Africa;1.01268407
0;0;Libya;Africa;59.71269738
0;0;Liechtenstein;Europe;10.42263797
30;0;Lithuania;Europe;10.95131888
0;0;Luxembourg;Europe;121.1935611
103;4;Madagascar;Africa;8.5245056
46;4;Malawi;Africa;4.51452752
25;0;Malaysia;Asia;0.62911214
106;0;Maldives;Asia;305.2977925
0;0;Mali;Africa;0.37134965
68;0;Malta;Europe;119.5399132
79;0;Mauritania;Africa;8.63955129
2;0;Mauritius;Africa;0.15752125
2263;214;Mexico;America;61.77987316
278;1;Moldova;Europe;119.2355274
0;0;Monaco;Europe;45.33776636
0;0;Mongolia;Asia;0.15503078
75;2;Montenegro;Europe;124.8830728
0;0;Montserrat;America;0
1472;26;Morocco;Africa;46.47978933
64;0;Mozambique;Africa;2.99347531
1;0;Myanmar;Asia;0.0407065
247;0;Namibia;Africa;74.5633235
641;2;Nepal;Asia;22.11913398
506;3;Netherlands;Europe;45.71187067
0;0;New Caledonia;Oceania;0.35366056
9;0;New Zealand;Oceania;1.31714789
0;0;Nicaragua;America;6.76800545
2;0;Niger;Africa;0.08579744
298;1;Nigeria;Africa;2.60096849
86;5;North Macedonia;Europe;81.12146941
0;0;Northern Mariana Islands;Oceania;6.99141803
0;0;Norway;Europe;12.04907012
162;10;Oman;Asia;78.9348003
498;7;Pakistan;Asia;4.24167643
381;2;Palestine;Asia;123.5590962
1275;21;Panama;America;341.1563569
52;0;Papua New Guinea;Oceania;2.42704093
410;11;Paraguay;America;58.86745935
10143;206;Peru;America;329.420111
3335;65;Philippines;Asia;53.70867025
594;8;Poland;Europe;25.78160395
121;3;Portugal;Europe;25.67965703
311;6;Puerto Rico;America;258.9142171
271;1;Qatar;Asia;140.286031
1087;37;Romania;Europe;88.98007866
4969;68;Russia;Europe;49.34659955
101;0;Rwanda;Africa;3.09655437
0;0;Saint Kitts and Nevis;America;0
0;0;Saint Lucia;America;0
0;0;Saint Vincent and the Grenadines;America;1.80843272
0;0;San Marino;Europe;31.92755348
0;0;Sao Tome and Principe;Africa;5.11513709
1227;39;Saudi Arabia;Asia;57.50757495
130;2;Senegal;Africa;11.15586411
211;4;Serbia;Europe;50.10221484
0;0;Seychelles;Africa;13.30045733
2;0;Sierra Leone;Africa;1.44626912
86;0;Singapore;Asia;50.34161489
17;0;Sint Maarten;America;403.4065442
47;0;Slovakia;Europe;10.23774127
15;0;Slovenia;Europe;11.34120297
0;0;Somalia;Africa;0.28492047
3692;162;South Africa;Africa;129.5461835
197;0;South Korea;Asia;2.19813166
1;0;South Sudan;Africa;0.54239181
16269;29;Spain;Europe;132.1514385
3;0;Sri Lanka;Asia;0.32827271
96;5;Sudan;Africa;1.56960802
55;5;Suriname;America;200.7351689
63;0;Sweden;Europe;39.50075194
200;1;Switzerland;Europe;30.0777328
84;4;Syria;Asia;5.08490503
1;0;Taiwan;Asia;0.04206297
36;0;Tajikistan;Asia;6.1152086
1;0;Thailand;Asia;0.08330272
0;0;Timor Leste;Asia;0.07733234
17;0;Togo;Africa;2.30130832
78;1;Trinidad and Tobago;America;26.52388691
84;0;Tunisia;Africa;4.6687732
1192;19;Turkey;Europe;20.0636843
0;0;Turks and Caicos islands;America;476.5146358
66;0;Uganda;Africa;0.71832611
3101;45;Ukraine;Europe;46.94314585
210;3;United Arab Emirates;Asia;33.9081028
1040;5;United Kingdom;Europe;20.68956866
0;0;United Republic of Tanzania;Africa;0
42104;571;United States of America;America;223.4556047
7;0;United States Virgin Islands;America;305.988774
6;0;Uruguay;America;4.44864145
0;0;Uzbekistan;Asia;27.63955725
1148;5;Venezuela;America;47.51396146
30;2;Vietnam;Asia;0.35558004
0;0;Western Sahara;Africa;0
7;1;Yemen;Asia;0.46293245
157;0;Zambia;Africa;16.77394489
85;2;Zimbabwe;Africa;9.14958499
3;0;Afghanistan;Asia;2.23964419
119;2;Albania;Europe;65.64359545
442;9;Algeria;Africa;16.3821131
16;0;Andorra;Europe;89.26578889
27;2;Angola;Africa;2.33147849
0;0;Anguilla;America;0
0;0;Antigua and Barbuda;America;1.02970705
5469;93;Argentina;America;206.8972833
38;6;Armenia;Europe;87.87150137
19;0;Aruba;America;937.8233468
311;25;Australia;Oceania;20.95368842
344;1;Austria;Europe;26.82086406
124;2;Azerbaijan;Europe;16.51121016
14;1;Bahamas;America;166.8866147
755;3;Bahrain;Asia;325.9881401
2595;37;Bangladesh;Asia;22.71871784
1;0;Barbados;America;6.96813125
73;3;Belarus;Europe;15.05436339
707;7;Belgium;Europe;70.71700549
23;1;Belize;America;107.0831124
0;0;Benin;Africa;2.18622743
4;0;Bermuda;America;14.39815704
5;0;Bhutan;Asia;5.63495454
879;75;Bolivia;America;168.3039028
0;0;Bonaire, Saint Eustatius and Saba;America;0
500;6;Bosnia and Herzegovina;Europe;113.2687751
94;0;Botswana;Africa;21.87782019
19373;684;Brazil;America;288.6772748
0;0;British Virgin Islands;America;0
0;0;Brunei Darussalam;Asia;0.23078911
135;14;Bulgaria;Europe;36.3569403
13;0;Burkina Faso;Africa;0.62495746
0;0;Burundi;Africa;0.15610667
0;0;Cambodia;Asia;0.20016326
113;2;Cameroon;Africa;5.12822752
785;6;Canada;America;15.65046124
24;1;Cape Verde;Africa;112.7403916
0;0;Cayman Islands;America;0
15;0;Central African Republic;Africa;1.11692309
3;0;Chad;Africa;0.14422882
1556;61;Chile;America;137.2359222
66;0;China;Asia;0.0935985
8328;275;Colombia;America;295.6131239
0;0;Comoros;Africa;2.23295346
0;0;Congo;Africa;5.37124403
619;10;Costa Rica;America;191.8154134
0;0;Cote dIvoire;Africa;3.13416798
85;0;Croatia;Europe;33.36403151
48;0;Cuba;America;6.12344801
1;0;Curaçao;America;3.67145383
19;0;Cyprus;Europe;22.37700922
190;2;Czechia;Europe;29.99117354
30;3;Democratic Republic of the Congo;Africa;0.66020999
123;0;Denmark;Europe;30.03747278
3;0;Djibouti;Africa;13.55852816
0;0;Dominica;America;0
428;28;Dominican Republic;America;126.8279592
209;13;Ecuador;America;84.66841495
115;13;Egypt;Africa;1.94246177
281;0;El Salvador;America;82.90010924
0;0;Equatorial Guinea;Africa;0
0;0;Eritrea;Africa;0.08578495
2;0;Estonia;Europe;8.45397865
55;3;Eswatini;Africa;91.97540703
1460;16;Ethiopia;Africa;10.74869453
0;0;Falkland Islands (Malvinas);America;0
1;0;Faroe Islands;Europe;304.0450315
0;0;Fiji;Oceania;0.11236523
21;1;Finland;Europe;5.18311342
493;19;France;Europe;41.38607199
19;0;French Polynesia;Oceania;53.35052008
45;2;Gabon;Africa;28.72163853
0;0;Gambia;Africa;58.52546497
10;0;Georgia;Europe;4.22842291
1390;4;Germany;Europe;17.01172474
121;8;Ghana;Africa;15.91499309
2;0;Gibraltar;Europe;86.03809411
147;2;Greece;Europe;23.17102952
0;0;Greenland;America;0
0;0;Grenada;America;0
19;0;Guam;Oceania;120.7447921
382;10;Guatemala;America;64.85234801
0;0;Guernsey;Europe;0
138;0;Guinea;Africa;9.83459249
0;0;Guinea Bissau;Africa;7.07995192
0;0;Guyana;America;30.02139823
18;0;Haiti;America;3.42712681
0;0;Holy See;Europe;0
493;8;Honduras;America;73.88585093
54;1;Hungary;Europe;4.35905695
3;0;Iceland;Europe;27.73179156
55079;876;India;Asia;61.98667986
1821;57;Indonesia;Asia;10.43360401
2247;165;Iran;Asia;40.3008456
3202;94;Iraq;Asia;122.7353319
56;0;Ireland;Europe;22.53152374
0;0;Isle of Man;Europe;0
2449;7;Israel;Asia;237.4118377
320;4;Italy;Europe;9.95037305
16;0;Jamaica;America;7.59765789
1006;16;Japan;Asia;12.69112569
2;1;Jersey;Europe;16.69820773
20;0;Jordan;Asia;1.78187883
334;148;Kazakhstan;Asia;118.0394307
245;8;Kenya;Africa;14.77537352
129;9;Kosovo;Europe;138.7818556
622;1;Kuwait;Asia;202.7060593
155;2;Kyrgyzstan;Asia;71.77535763
0;0;Laos;Asia;0
1;0;Latvia;Europe;4.01048351
456;2;Lebanon;Asia;62.35678906
0;0;Lesotho;Africa;10.72806382
20;0;Liberia;Africa;1.27598193
841;12;Libya;Africa;66.6327011
1;0;Liechtenstein;Europe;13.02829746
20;0;Lithuania;Europe;11.30920512
30;1;Luxembourg;Europe;98.55121568
59;1;Madagascar;Africa;8.25382752
0;0;Malawi;Africa;4.28906955
12;0;Malaysia;Asia;0.66041125
124;1;Maldives;Asia;304.3560966
26;0;Mali;Africa;0.49343721
49;0;Malta;Europe;126.2260439
0;0;Mauritania;Africa;8.35230278
0;0;Mauritius;Africa;0.15752125
6709;266;Mexico;America;61.21471775
194;12;Moldova;Europe;121.0657346
1;0;Monaco;Europe;45.33776636
0;0;Mongolia;Asia;0.15503078
50;3;Montenegro;Europe;126.0081455
0;0;Montserrat;America;0
1069;23;Morocco;Africa;47.60394657
59;0;Mozambique;Africa;3.09885618
1;0;Myanmar;Asia;0.03885621
190;1;Namibia;Africa;77.69017255
581;3;Nepal;Asia;22.68889043
481;0;Netherlands;Europe;46.34257876
0;0;New Caledonia;Oceania;0.35366056
13;0;New Zealand;Oceania;1.58894031
0;0;Nicaragua;America;6.76800545
0;0;Niger;Africa;0.06434808
417;2;Nigeria;Africa;2.66515922
35;1;North Macedonia;Europe;78.66616084
4;0;Northern Mariana Islands;Oceania;13.98283607
154;0;Norway;Europe;13.81326419
140;16;Oman;Asia;81.74887517
617;15;Pakistan;Asia;4.327101
456;0;Palestine;Asia;127.8149091
603;21;Panama;America;331.7367018
10;0;Papua New Guinea;Oceania;2.52959195
344;7;Paraguay;America;62.61498992
5547;200;Peru;America;333.409596
3221;16;Philippines;Asia;53.77896472
595;8;Poland;Europe;25.83427322
132;1;Portugal;Europe;25.93265858
754;0;Puerto Rico;America;271.6639099
288;0;Qatar;Asia;142.86365
733;38;Romania;Europe;88.51650662
4892;55;Russia;Europe;49.00246284
87;0;Rwanda;Africa;3.54797022
0;0;Saint Kitts and Nevis;America;0
0;0;Saint Lucia;America;0
1;0;Saint Vincent and the Grenadines;America;2.71264908
0;0;San Marino;Europe;31.92755348
0;0;Sao Tome and Principe;Africa;5.11513709
1372;28;Saudi Arabia;Asia;57.8402417
75;3;Senegal;Africa;11.3583633
100;3;Serbia;Europe;47.83332692
0;0;Seychelles;Africa;13.30045733
0;0;Sierra Leone;Africa;1.38227491
91;0;Singapore;Asia;48.01577026
9;0;Sint Maarten;America;415.2020571
5;0;Slovakia;Europe;10.14600524
22;0;Slovenia;Europe;12.35037782
1;0;Somalia;Africa;0.23959221
2541;143;South Africa;Africa;124.703144
246;1;South Korea;Asia;2.61198949
1;0;South Sudan;Africa;0.55143167
5114;24;Spain;Europe;130.7751274
7;0;Sri Lanka;Asia;0.33765193
0;0;Sudan;Africa;1.56960802
61;1;Suriname;America;203.6593316
174;3;Sweden;Europe;39.7451268
125;0;Switzerland;Europe;30.76823328
87;4;Syria;Asia;5.37195612
0;0;Taiwan;Asia;0.03785667
34;0;Tajikistan;Asia;6.01865267
0;0;Thailand;Asia;0.08186646
0;0;Timor Leste;Asia;0.07733234
7;0;Togo;Africa;2.20232732
0;0;Trinidad and Tobago;America;26.52388691
78;2;Tunisia;Africa;5.30153733
1233;22;Turkey;Europe;20.35391446
0;0;Turks and Caicos islands;America;476.5146358
60;2;Uganda;Africa;0.8244938
1616;27;Ukraine;Europe;48.36607871
229;0;United Arab Emirates;Asia;34.57336893
713;3;United Kingdom;Europe;20.36697404
0;0;United Republic of Tanzania;Africa;0
35056;445;United States of America;America;220.2492464
55;0;United States Virgin Islands;America;341.368726
17;2;Uruguay;America;4.79528883
1156;12;Uzbekistan;Asia;28.95543788
1047;7;Venezuela;America;51.18560642
19;1;Vietnam;Asia;0.34313992
0;0;Western Sahara;Africa;0
13;5;Yemen;Asia;0.49379461
496;4;Zambia;Africa;18.24642403
47;3;Zimbabwe;Africa;8.4189838
0;0;Afghanistan;Asia;2.02409158
155;2;Albania;Europe;66.51698017
419;12;Algeria;Africa;16.11964624
0;0;Andorra;Europe;86.64032451
60;2;Angola;Africa;2.52000775
0;0;Anguilla;America;0
0;0;Antigua and Barbuda;America;1.02970705
4557;127;Argentina;America;206.3010439
145;8;Armenia;Europe;86.14720488
0;0;Aruba;America;930.2981846
174;17;Australia;Oceania;20.01333164
158;0;Austria;Europe;27.1256466
131;1;Azerbaijan;Europe;15.56572193
95;1;Bahamas;America;182.0347843
0;2;Bahrain;Asia;307.8912284
3200;46;Bangladesh;Asia;23.50499818
1;0;Barbados;America;7.31653781
84;4;Belarus;Europe;15.05436339
725;11;Belgium;Europe;69.95754623
78;0;Belize;America;123.2224331
0;0;Benin;Africa;1.26258871
0;0;Bermuda;America;14.39815704
1;0;Bhutan;Asia;5.50390909
1796;49;Bolivia;America;170.7446004
0;0;Bonaire, Saint Eustatius and Saba;America;0
316;20;Bosnia and Herzegovina;Europe;105.8164834
0;0;Botswana;Africa;21.87782019
47784;1352;Brazil;America;286.8677469
2;0;British Virgin Islands;America;6.65934139
0;0;Brunei Darussalam;Asia;0.23078911
169;7;Bulgaria;Europe;35.85694308
5;0;Burkina Faso;Africa;0.63479931
3;0;Burundi;Africa;0.18212445
0;0;Cambodia;Asia;0.1819666
17;3;Cameroon;Africa;3.40464842
282;13;Canada;America;14.37276346
50;0;Cape Verde;Africa;113.1040703
0;0;Cayman Islands;America;0
12;0;Central African Republic;Africa;1.28551526
11;0;Chad;Africa;0.20066619
1353;33;Chile;America;136.6238507
53;2;China;Asia;0.08983224
12462;247;Colombia;America;306.2072022
0;0;Comoros;Africa;1.99790572
0;0;Congo;Africa;5.37124403
559;10;Costa Rica;America;194.2720455
124;0;Cote dIvoire;Africa;3.33248382
199;0;Croatia;Europe;37.70626209
44;0;Cuba;America;6.23815236
0;0;Curaçao;America;3.67145383
8;0;Cyprus;Europe;20.43614618
281;2;Czechia;Europe;30.01934309
15;0;Democratic Republic of the Congo;Africa;0.62564402
115;0;Denmark;Europe;30.691959
2;0;Djibouti;Africa;12.94223143
0;0;Dominica;America;0
386;8;Dominican Republic;America;119.4529413
1190;22;Ecuador;America;86.21098022
0;0;Egypt;Africa;1.83089474
269;15;El Salvador;America;80.57580711
71;0;Equatorial Guinea;Africa;5.23605771
19;0;Eritrea;Africa;0.62908962
8;0;Estonia;Europe;8.2275328
95;3;Eswatini;Africa;98.68194713
1386;28;Ethiopia;Africa;11.46069405
0;0;Falkland Islands (Malvinas);America;0
0;0;Faroe Islands;Europe;299.9363149
0;0;Fiji;Oceania;0.11236523
24;0;Finland;Europe;5.30997284
2238;22;France;Europe;43.17528019
0;0;French Polynesia;Oceania;53.35052008
0;0;Gabon;Africa;28.72163853
0;0;Gambia;Africa;51.15653815
10;0;Georgia;Europe;4.10332164
1510;7;Germany;Europe;17.93801635
340;9;Ghana;Africa;17.03275753
5;0;Gibraltar;Europe;97.90541743
250;2;Greece;Europe;24.40184477
0;0;Greenland;America;0
0;0;Grenada;America;0
22;0;Guam;Oceania;125.5267641
903;30;Guatemala;America;65.30737237
0;0;Guernsey;Europe;0
95;1;Guinea;Africa;9.5996898
0;0;Guinea Bissau;Africa;4.42496995
28;2;Guyana;America;30.66015138
24;0;Haiti;America;3.45376251
0;0;Holy See;Europe;0
675;10;Honduras;America;75.6301357
0;0;Hungary;Europe;4.2669642
13;0;Iceland;Europe;30.53298262
64531;1092;India;Asia;62.86649864
1673;70;Indonesia;Asia;10.34159496
2385;168;Iran;Asia;39.8594238
4576;82;Iraq;Asia;127.1617103
186;1;Ireland;Europe;25.40658695
0;0;Isle of Man;Europe;0
1280;16;Israel;Asia;232.0241173
401;5;Italy;Europe;10.29994493
17;0;Jamaica;America;7.66549412
1592;14;Japan;Asia;12.94415994
0;0;Jersey;Europe;12.9874949
40;0;Jordan;Asia;2.11845594
1352;11;Kazakhstan;Asia;109.905286
271;5;Kenya;Africa;14.14007811
141;6;Kosovo;Europe;134.1113124
643;3;Kuwait;Asia;206.6993307
0;0;Kyrgyzstan;Asia;62.9066978
0;0;Laos;Asia;0
0;1;Latvia;Europe;3.8542309
0;0;Lebanon;Asia;62.35678906
0;0;Lesotho;Africa;10.35164052
5;0;Liberia;Africa;1.33674297
0;0;Libya;Africa;66.6327011
3;0;Liechtenstein;Europe;20.84527594
38;0;Lithuania;Europe;12.06076622
30;0;Luxembourg;Europe;94.80464054
123;2;Madagascar;Africa;7.8385406
121;2;Malawi;Africa;4.54136775
7;0;Malaysia;Asia;0.67919071
170;1;Maldives;Asia;307.5578625
26;0;Mali;Africa;0.62569873
47;0;Malta;Europe;131.4939045
88;0;Mauritania;Africa;8.99308792
0;0;Mauritius;Africa;0.15752125
6561;751;Mexico;America;60.64642695
412;0;Moldova;Europe;123.044337
0;0;Monaco;Europe;39.29273084
0;0;Mongolia;Asia;0.15503078
47;0;Montenegro;Europe;123.9187248
0;0;Montserrat;America;0
1245;33;Morocco;Africa;48.21812029
0;0;Mozambique;Africa;2.91443966
3;0;Myanmar;Asia;0.0425568
120;1;Namibia;Africa;79.93508982
1016;7;Nepal;Asia;25.33493727
487;3;Netherlands;Europe;46.03590419
0;0;New Caledonia;Oceania;0.35366056
6;0;New Zealand;Oceania;1.67256874
196;5;Nicaragua;America;6.24856485
0;0;Niger;Africa;0.06434808
410;4;Nigeria;Africa;2.71790509
103;3;North Macedonia;Europe;83.62492129
